AL	AP	DAL	StartOffset	EndOffset	LAAL	NumChunks	RTF
1964.374	0.131	1964.374	1964.374	-532.497	1964.374	1.0	0.787
1962.663	0.096	1962.663	1962.663	-965.183	1962.663	1.0	0.67
1963.716	0.051	1963.716	1963.716	-1856.692	1963.716	1.0	0.514
1698.408	0.515	1698.408	1698.408	49.066	1698.408	1.0	1.03
							
1966.156	0.151	1966.156	1966.156	-635.205	1966.156	1.0	0.756
1968.392	0.181	1968.392	1968.392	-203.399	1968.392	1.0	0.906
1969.642	0.09	1969.642	1969.642	-1154.167	1969.642	1.0	0.631
							
1498.005	1.032	1498.005	1498.005	46.032	1498.005	1.0	1.032
							
1474.403	0.516	1474.403	1474.403	45.65	1474.403	1.0	1.032
							
							
							
							
							
1481.169	0.514	1481.169	1481.169	40.806	1481.169	1.0	1.028
1967.461	0.199	1967.461	1967.461	-6.96	1967.461	1.0	0.996
1547.48	0.516	1547.48	1547.48	49.067	1547.48	1.0	1.033
							
1706.51	0.514	1706.51	1706.51	45.558	1706.51	1.0	1.027
							
							
							
							
							
1782.081	0.511	1782.081	1782.081	39.859	1782.081	1.0	1.023
1964.236	0.123	1964.236	1964.236	-706.784	1964.236	1.0	0.735
1964.815	0.125	1964.815	1964.815	-659.765	1964.815	1.0	0.749
1969.279	0.178	1969.279	1969.279	-248.952	1969.279	1.0	0.888
1929.011	0.341	1929.011	1929.011	46.063	1929.011	1.0	1.024
1967.335	0.293	1967.335	1967.335	-274.116	1967.335	1.0	0.878
1542.54	0.515	1542.54	1542.54	44.127	1542.54	1.0	1.029
1417.064	0.517	1417.064	1417.064	46.361	1417.064	1.0	1.034
							
							
							
							
							
							
1608.222	0.517	1608.222	1608.222	51.759	1608.222	1.0	1.033
							
							
							
							
1726.612	0.513	1726.612	1726.612	42.439	1726.612	1.0	1.025
1963.517	0.478	1963.517	1963.517	-92.175	1963.517	1.0	0.955
1968.893	0.466	1968.893	1968.893	-144.849	1968.893	1.0	0.931
1428.818	1.034	1428.818	1428.818	46.505	1428.818	1.0	1.034
							
							
1414.04	1.032	1414.04	1414.04	43.337	1414.04	1.0	1.032
766.626	1.031	766.626	766.626	22.862	766.626	1.0	1.031
							
1967.438	0.495	1967.438	1967.438	-19.999	1967.438	1.0	0.99
1971.21	0.505	1971.21	1971.21	20.008	1971.21	1.0	1.01
1556.416	0.519	1556.416	1556.416	58.003	1556.416	1.0	1.039
							
1654.784	1.032	1654.784	1654.784	51.881	1654.784	1.0	1.032
1469.245	0.514	1469.245	1469.245	40.492	1469.245	1.0	1.028
1680.489	0.517	1680.489	1680.489	54.366	1680.489	1.0	1.033
1509.533	0.343	1509.533	1509.533	44.544	1509.533	1.0	1.03
1744.728	0.518	1744.728	1744.728	60.556	1744.728	1.0	1.036
1975.183	0.13	1975.183	1975.183	-556.518	1975.183	1.0	0.78
							
1444.215	0.514	1444.215	1444.215	38.682	1444.215	1.0	1.028
1658.959	0.514	1658.959	1658.959	44.447	1658.959	1.0	1.028
1510.354	0.515	1510.354	1510.354	45.365	1510.354	1.0	1.031
							
							
							
758.831	1.034	758.831	758.831	25.271	758.831	1.0	1.034
1968.742	0.124	1968.742	1968.742	-679.059	1968.742	1.0	0.744
1969.824	0.118	1969.824	1969.824	-805.686	1969.824	1.0	0.71
1967.02	0.163	1967.02	1967.02	-448.581	1967.02	1.0	0.814
1973.083	0.327	1973.083	1973.083	-36.169	1973.083	1.0	0.982
1973.746	0.193	1973.746	1973.746	-581.175	1973.746	1.0	0.773
							
1969.11	0.11	1969.11	1969.11	-1015.38	1969.11	1.0	0.66
1975.944	0.111	1975.944	1975.944	-985.326	1975.944	1.0	0.667
1977.005	0.155	1977.005	1977.005	-566.306	1977.005	1.0	0.777
1975.917	0.307	1975.917	1975.917	-172.654	1975.917	1.0	0.92
1970.065	0.209	1970.065	1970.065	-387.486	1970.065	1.0	0.836
1832.585	0.512	1832.585	1832.585	43.923	1832.585	1.0	1.025
							
