AL	AP	DAL	StartOffset	EndOffset	LAAL	NumChunks	DiscontinuitySum	DiscontinuityAve	DiscontinuityNum	RTF
2031.136	0.539	2031.136	2031.136	560.408	2031.136	2	0.0	0.0	0	1.289
1478.955	0.381	1188.615	1022.13	260.0	1478.955	2	1102.721	1102.721	1	1.112
1576.786	0.301	1214.446	1024.464	440.0	1576.786	2	1195.601	1195.601	1	1.182
1051.388	0.823	1051.388	1027.242	240.0	1051.388	2	515.102	515.102	1	1.131
1037.873	2.288	1037.873	1037.873	1132.426	1037.873	2	0.0	0.0	0	2.147
1029.447	0.82	1029.447	1029.447	-36.009	1029.447	1	0.0	0.0	0	0.971
1091.601	0.902	1091.601	1042.381	960.0	1091.601	2	453.968	453.968	1	1.573
617.403	2.107	1055.881	1055.881	424.717	896.224	2	0.0	0.0	0	1.381
978.798	0.969	1052.817	1052.817	500.0	978.798	2	40.499	40.499	1	1.368
639.42	2.029	1030.606	1030.606	477.007	950.169	2	0.0	0.0	0	1.384
1566.833	0.557	1566.833	1566.833	960.0	1566.833	1	0.0	0.0	0	1.683
1177.81	1.236	1177.81	1177.81	1320.0	1177.81	1	0.0	0.0	0	2.385
983.448	0.921	1045.834	1045.834	160.0	983.448	2	104.989	104.989	1	1.109
1673.653	0.546	1673.653	1673.653	740.0	1673.653	1	0.0	0.0	0	1.483
1044.786	2.334	1044.786	1044.786	1124.036	1044.786	2	0.0	0.0	0	2.152
602.073	1.857	1037.557	1037.557	200.0	953.456	2	165.533	165.533	1	1.142
682.55	2.141	1073.594	1073.594	763.447	981.688	2	0.0	0.0	0	1.638
648.24	1.872	1067.46	1067.46	180.0	1019.941	2	146.803	146.803	1	1.121
2047.152	1.103	2047.152	2047.152	1132.018	2047.152	2	0.0	0.0	0	1.587
1050.183	1.114	1050.183	1050.183	580.0	1050.183	1	0.0	0.0	0	1.615
927.624	1.107	927.624	927.624	500.0	927.624	1	0.0	0.0	0	1.597
932.872	1.1	932.872	932.872	280.0	932.872	1	0.0	0.0	0	1.33
1021.711	0.887	1042.448	1042.448	320.0	1021.711	2	382.902	382.902	1	1.2
1222.229	1.167	1222.229	1222.229	800.0	1222.229	1	0.0	0.0	0	1.764
638.377	2.195	1038.162	1038.162	1051.156	905.588	2	0.0	0.0	0	1.983
1072.313	1.125	1072.313	1072.313	780.0	1072.313	1	0.0	0.0	0	1.819
1045.017	2.306	1045.017	1045.017	1132.426	1045.017	2	0.0	0.0	0	2.147
1631.377	1.072	1631.377	1631.377	380.0	1631.377	1	0.0	0.0	0	1.25
1215.567	1.125	1215.567	1215.567	520.0	1215.567	1	0.0	0.0	0	1.481
2043.411	0.438	2043.411	2043.411	752.018	2043.411	2	0.0	0.0	0	1.39
1533.837	0.403	1252.204	1050.736	960.0	1533.837	2	973.061	973.061	1	1.426
1394.712	0.4	1136.299	1034.499	320.0	1394.712	2	807.302	807.302	1	1.155
2561.303	0.196	2021.427	2021.427	940.0	2561.303	2	940.59	940.59	1	1.303
2107.261	0.468	2039.979	2039.979	220.0	2107.261	2	341.361	341.361	1	1.085
619.849	2.123	1054.798	1054.798	336.327	895.768	2	0.0	0.0	0	1.305
1111.763	1.1	1111.763	1111.763	380.0	1111.763	1	0.0	0.0	0	1.376
1344.789	1.158	1344.789	1344.789	1160.0	1344.789	1	0.0	0.0	0	1.999
605.902	1.984	1032.614	1032.614	288.617	913.748	2	0.0	0.0	0	1.234
1105.367	1.173	1105.367	1105.367	1100.0	1105.367	1	0.0	0.0	0	2.167
894.753	0.998	1030.917	1030.917	283.447	894.753	2	0.0	0.0	0	1.237
1447.288	0.323	1140.676	1035.134	500.0	1447.288	2	784.082	784.082	1	1.245
1033.938	2.209	1033.938	1033.938	552.426	1033.938	2	0.0	0.0	0	1.559
1970.108	0.411	2029.94	2029.94	254.649	1970.108	2	0.0	0.0	0	1.12
1896.553	0.244	1408.579	1053.869	540.0	1896.553	2	1607.846	1607.846	1	1.184
2616.406	0.208	2019.51	2019.51	260.0	2616.406	2	1202.449	1202.449	1	1.076
994.824	1.098	994.824	994.824	500.0	994.824	1	0.0	0.0	0	1.552
1334.308	0.527	1156.228	1027.419	220.0	1334.308	2	876.961	876.961	1	1.103
1866.514	0.217	1866.514	1866.514	760.0	1866.514	1	0.0	0.0	0	1.442
1379.544	0.416	1135.644	1038.957	620.0	1379.544	2	651.202	651.202	1	1.318
2008.968	0.213	2008.968	2008.968	620.0	2008.968	1	0.0	0.0	0	1.329
1379.485	1.12	1379.485	1379.485	760.0	1379.485	1	0.0	0.0	0	1.617
1782.827	0.556	1782.827	1782.827	1180.0	1782.827	1	0.0	0.0	0	1.736
1641.123	0.366	1302.892	1026.483	640.0	1641.123	2	1545.85	1545.85	1	1.237
1027.162	0.84	1029.347	1029.347	220.0	1027.162	2	582.222	582.222	1	1.126
1793.309	0.529	1793.309	1793.309	280.0	1793.309	1	0.0	0.0	0	1.165
1962.393	0.538	1962.393	1962.393	620.0	1962.393	1	0.0	0.0	0	1.34
1674.438	1.092	1674.438	1674.438	820.0	1674.438	1	0.0	0.0	0	1.535
1768.58	0.27	1768.58	1768.58	720.0	1768.58	1	0.0	0.0	0	1.44
1296.717	0.409	1062.976	1025.263	240.0	1296.717	2	649.932	649.932	1	1.128
1383.521	0.419	1141.072	1036.597	780.0	1383.521	2	639.592	639.592	1	1.402
1156.211	0.606	1027.029	1027.029	820.0	1156.211	2	276.463	276.463	1	1.527
1454.356	0.32	1142.52	1028.754	340.0	1454.356	2	818.912	818.912	1	1.164
1032.633	0.859	1039.69	1039.69	360.0	1032.633	2	455.782	455.782	1	1.212
1388.439	0.41	1138.734	1047.218	320.0	1388.439	2	737.642	737.642	1	1.16
1787.93	0.291	1361.154	1032.232	900.0	1787.93	2	1625.17	1625.17	1	1.316
1956.747	0.202	1407.216	1032.081	240.0	1956.747	2	1857.37	1857.37	1	1.078
1619.636	0.372	1292.839	1049.001	360.0	1619.636	2	1394.376	1394.376	1	1.138
1489.577	0.385	1200.688	1031.856	340.0	1489.577	2	1071.111	1071.111	1	1.147
2245.011	0.364	2023.508	2023.508	680.0	2245.011	2	575.51	575.51	1	1.245
3040.768	0.122	2185.941	2031.42	460.0	3040.768	2	1820.998	1820.998	1	1.114
2993.897	0.124	2168.542	2035.132	800.0	2993.897	2	1681.678	1681.678	1	1.205
2791.505	0.136	2039.124	2016.998	560.0	2791.505	2	1451.429	1451.429	1	1.155
2690.885	0.141	2018.645	2018.645	800.0	2690.885	2	1125.805	1125.805	1	1.239
1372.525	0.361	1372.525	1372.525	520.0	1372.525	1	0.0	0.0	0	1.411
1038.576	0.625	1022.276	1022.276	540.0	1038.576	2	167.483	167.483	1	1.401
1079.611	0.632	1040.707	1040.707	600.0	1079.611	2	162.313	162.313	1	1.434
1290.186	1.145	1290.186	1290.186	1100.0	1290.186	1	0.0	0.0	0	1.976
1548.934	0.542	1548.934	1548.934	740.0	1548.934	1	0.0	0.0	0	1.518
1571.773	0.555	1571.773	1571.773	960.0	1571.773	1	0.0	0.0	0	1.677
1006.271	0.897	1041.511	1041.511	260.0	1006.271	2	316.463	316.463	1	1.167
945.341	0.917	1029.663	1029.663	260.0	945.341	2	197.143	197.143	1	1.183
1186.324	0.556	1038.12	1023.485	280.0	1186.324	2	558.458	558.458	1	1.157
1747.032	0.537	1747.032	1747.032	700.0	1747.032	1	0.0	0.0	0	1.43
1010.735	0.885	1037.771	1037.771	460.0	1010.735	2	371.293	371.293	1	1.289
957.335	0.926	1036.968	1036.968	240.0	957.335	2	197.143	197.143	1	1.169
1673.588	0.538	1673.588	1673.588	420.0	1673.588	1	0.0	0.0	0	1.27
935.934	1.072	1042.183	1042.183	1041.497	935.934	2	0.0	0.0	0	1.915
1079.01	0.599	1025.994	1025.994	200.0	1079.01	2	155.193	155.193	1	1.136
931.031	0.924	1020.99	1020.99	420.0	931.031	2	162.313	162.313	1	1.304
1557.117	0.554	1557.117	1557.117	1020.0	1557.117	1	0.0	0.0	0	1.726
1463.862	0.573	1463.862	1463.862	1200.0	1463.862	1	0.0	0.0	0	1.939
919.074	0.944	1021.32	1021.32	480.0	919.074	2	104.263	104.263	1	1.362
619.253	2.134	1033.485	1033.485	867.937	892.269	2	0.0	0.0	0	1.795
998.408	0.864	1028.866	1028.866	200.0	998.408	2	306.122	306.122	1	1.123
1254.088	1.08	1254.088	1254.088	420.0	1254.088	1	0.0	0.0	0	1.362
1130.067	1.079	1130.067	1130.067	240.0	1130.067	1	0.0	0.0	0	1.229
1037.337	2.25	1037.337	1037.337	1120.816	1037.337	2	0.0	0.0	0	2.122
1245.596	1.105	1245.596	1245.596	580.0	1245.596	1	0.0	0.0	0	1.515
1002.894	1.093	1002.894	1002.894	460.0	1002.894	1	0.0	0.0	0	1.501
896.519	1.102	896.519	896.519	420.0	896.519	1	0.0	0.0	0	1.516
598.498	2.073	1029.81	1029.81	584.717	877.319	2	0.0	0.0	0	1.524
610.841	1.965	1043.227	1043.227	293.787	927.394	2	0.0	0.0	0	1.232
974.263	0.961	1032.583	1032.583	700.0	974.263	2	150.703	150.703	1	1.511
1039.781	2.308	1039.781	1039.781	1135.646	1039.781	2	0.0	0.0	0	2.178
1355.903	1.071	1355.903	1355.903	260.0	1355.903	1	0.0	0.0	0	1.205
1007.722	1.188	1007.722	1007.722	1140.0	1007.722	1	0.0	0.0	0	2.344
1027.09	0.877	1048.435	1048.435	240.0	1027.09	2	317.732	317.732	1	1.147
907.426	0.96	1021.787	1021.787	460.0	907.426	2	77.823	77.823	1	1.36
926.069	0.926	1024.444	1024.444	120.0	926.069	2	110.703	110.703	1	1.088
1770.565	0.699	2004.902	2004.902	790.748	1770.565	2	0.0	0.0	0	1.394
1700.588	0.53	1700.588	1700.588	280.0	1700.588	1	0.0	0.0	0	1.175
1356.205	0.539	1180.06	1031.664	820.0	1356.205	2	913.741	913.741	1	1.388
1045.139	2.193	1045.139	1045.139	517.596	1045.139	2	0.0	0.0	0	1.506
1005.367	0.886	1042.407	1042.407	200.0	1005.367	2	259.683	259.683	1	1.127
615.739	2.05	1050.055	1050.055	286.667	909.073	2	0.0	0.0	0	1.244
2042.139	0.539	2042.139	2042.139	960.0	2042.139	1	0.0	0.0	0	1.507
2306.086	0.254	2012.472	2012.472	140.0	2306.086	2	583.356	583.356	1	1.05
1817.422	0.239	1339.357	1030.516	340.0	1817.422	2	1628.39	1628.39	1	1.119
908.946	0.955	1017.717	1017.717	560.0	908.946	2	109.433	109.433	1	1.434
1554.045	0.36	1554.045	1554.045	540.0	1554.045	1	0.0	0.0	0	1.375
1389.529	1.087	1389.529	1389.529	580.0	1389.529	1	0.0	0.0	0	1.454
1453.903	1.17	1453.903	1453.903	1220.0	1453.903	1	0.0	0.0	0	1.982
609.776	2.059	1023.848	1023.848	668.481	897.655	2	0.0	0.0	0	1.581
1014.801	0.938	1040.173	1040.173	780.0	1014.801	2	175.193	175.193	1	1.529
676.414	2.068	1043.877	1043.877	1253.787	992.968	2	0.0	0.0	0	1.99
942.725	1.125	942.725	942.725	500.0	942.725	1	0.0	0.0	0	1.597
648.337	2.116	1037.91	1037.91	958.277	938.768	2	0.0	0.0	0	1.825
1299.266	1.107	1299.266	1299.266	600.0	1299.266	1	0.0	0.0	0	1.511
966.603	0.938	1037.194	1037.194	500.0	966.603	2	85.533	85.533	1	1.356
977.364	1.001	1053.896	1053.896	700.0	977.364	2	21.043	21.043	1	1.538
1587.321	0.367	1587.321	1587.321	900.0	1587.321	1	0.0	0.0	0	1.625
1536.316	0.57	1536.316	1536.316	1220.0	1536.316	1	0.0	0.0	0	1.905
957.413	0.931	1031.85	1031.85	560.0	957.413	2	85.533	85.533	1	1.398
982.947	1.085	982.947	982.947	440.0	982.947	1	0.0	0.0	0	1.485
1881.279	0.695	2038.51	2038.51	931.429	1881.279	2	0.0	0.0	0	1.434
1257.898	0.541	1095.298	1026.075	260.0	1257.898	2	711.202	711.202	1	1.133
1092.316	1.093	1092.316	1092.316	320.0	1092.316	1	0.0	0.0	0	1.32
1897.1	0.521	2016.213	2016.213	872.698	1897.1	2	0.0	0.0	0	1.422
1447.838	0.331	1149.722	1035.872	920.0	1447.838	2	767.438	767.438	1	1.463
1392.596	0.413	1144.167	1019.826	1020.0	1392.596	2	787.438	787.438	1	1.513
1931.398	0.414	2012.073	2012.073	672.698	1931.398	2	0.0	0.0	0	1.325
2438.106	0.164	1669.534	1022.371	120.0	2438.106	2	2879.048	2879.048	1	1.029
941.089	0.954	1031.419	1031.419	640.0	941.089	2	115.873	115.873	1	1.479
2332.678	0.256	2010.582	2010.582	800.0	2332.678	2	623.356	623.356	1	1.283
1836.609	0.538	1836.609	1836.609	540.0	1836.609	1	0.0	0.0	0	1.316
1913.15	0.214	1913.15	1913.15	680.0	1913.15	1	0.0	0.0	0	1.38
938.328	0.907	1022.256	1022.256	260.0	938.328	2	208.753	208.753	1	1.182
926.823	0.926	1023.806	1023.806	240.0	926.823	2	110.703	110.703	1	1.175
644.458	1.947	1028.003	1028.003	1280.0	984.582	2	80.499	80.499	1	1.941
1630.448	1.052	2016.669	2016.669	827.528	1630.448	2	0.0	0.0	0	1.407
1034.614	2.278	1034.614	1034.614	964.036	1034.614	2	0.0	0.0	0	1.988
600.277	2.055	1028.819	1028.819	381.497	884.902	2	0.0	0.0	0	1.335
1300.953	1.109	1300.953	1300.953	520.0	1300.953	1	0.0	0.0	0	1.443
1199.712	0.83	1199.712	1057.593	740.0	1199.712	2	647.302	647.302	1	1.358
1161.027	1.109	1161.027	1161.027	660.0	1161.027	1	0.0	0.0	0	1.63
3117.173	0.143	2257.358	2029.286	900.0	3117.173	2	2023.537	2023.537	1	1.214
2483.643	0.149	2025.045	2025.045	600.0	2483.643	2	794.83	794.83	1	1.206
2653.357	0.141	2028.795	2028.795	400.0	2653.357	2	1037.959	1037.959	1	1.121
2423.099	0.115	1644.112	1031.408	880.0	2423.099	2	2519.138	2519.138	1	1.235
2616.274	0.16	2097.85	2097.85	600.0	2616.274	2	705.17	705.17	1	1.211
2734.209	0.149	2064.065	2057.599	180.0	2734.209	2	956.689	956.689	1	1.056
2722.317	0.159	2050.109	2042.957	860.0	2722.317	2	1106.349	1106.349	1	1.262
3932.276	0.097	3932.276	3932.276	840.0	3932.276	1	0.0	0.0	0	1.229
2871.64	0.167	2137.744	2051.062	880.0	2871.64	2	1489.478	1489.478	1	1.24
2670.953	0.177	2058.042	2058.042	880.0	2670.953	2	1025.079	1025.079	1	1.275
3168.289	0.148	2327.473	2073.854	180.0	3168.289	2	1830.658	1830.658	1	1.044
3373.302	0.155	2444.359	2094.854	120.0	3373.302	2	2424.717	2424.717	1	1.026
3093.561	0.212	2353.289	2079.44	780.0	3093.561	2	1768.118	1768.118	1	1.198
3319.623	0.173	2427.772	2073.895	240.0	3319.623	2	2366.667	2366.667	1	1.052
3109.086	0.123	2246.594	2063.91	320.0	3109.086	2	1857.234	1857.234	1	1.078
3095.899	0.124	2243.528	2067.08	200.0	3095.899	2	1749.388	1749.388	1	1.05
2886.408	0.129	2124.907	2044.911	820.0	2886.408	2	1539.819	1539.819	1	1.228
1602.057	0.404	1308.815	1106.701	440.0	1602.057	2	1105.941	1105.941	1	1.188
2813.77	0.217	2158.396	2100.586	520.0	2813.77	2	1255.329	1255.329	1	1.149
1347.666	0.347	1084.591	1057.085	300.0	1347.666	2	533.832	533.832	1	1.171
1327.692	0.439	1107.012	1068.159	520.0	1327.692	2	525.442	525.442	1	1.295
1808.126	0.217	1339.451	1055.851	640.0	1808.126	2	1324.58	1324.58	1	1.244
4360.92	0.121	4360.92	4360.92	940.0	4360.92	1	0.0	0.0	0	1.235
2159.647	0.285	2054.445	2054.445	220.0	2159.647	2	114.331	114.331	1	1.094
2175.158	0.154	1511.314	1047.775	120.0	2175.158	2	2194.059	2194.059	1	1.035
2169.181	0.172	1520.338	1041.281	180.0	2169.181	2	2140.499	2140.499	1	1.052
2656.69	0.211	2029.401	2029.401	400.0	2656.69	2	1162.449	1162.449	1	1.118
946.881	0.991	1035.75	1035.75	820.0	946.881	2	117.823	117.823	1	1.642
1715.491	0.364	1715.491	1715.491	720.0	1715.491	1	0.0	0.0	0	1.459
983.899	0.987	1053.161	1053.161	820.0	983.899	2	35.873	35.873	1	1.614
967.13	1.11	967.13	967.13	260.0	967.13	1	0.0	0.0	0	1.298
911.028	1.019	1032.222	1032.222	580.0	911.028	2	4.943	4.943	1	1.489
890.526	1.083	1037.957	1037.957	911.156	890.526	2	0.0	0.0	0	1.852
609.32	1.945	1037.608	1037.608	280.0	931.678	2	69.433	69.433	1	1.217
1639.371	1.157	1639.371	1639.371	1060.0	1639.371	1	0.0	0.0	0	1.748
642.991	2.153	1039.462	1039.462	1024.717	921.812	2	0.0	0.0	0	1.919
1591.961	0.368	1591.961	1591.961	740.0	1591.961	1	0.0	0.0	0	1.514
612.707	1.917	1042.037	1042.037	200.0	946.675	2	15.873	15.873	1	1.15
1009.763	0.691	1050.398	1050.398	358.277	1009.763	2	0.0	0.0	0	1.308
1335.22	0.553	1335.22	1335.22	700.0	1335.22	1	0.0	0.0	0	1.579
1511.044	1.111	1511.044	1511.044	780.0	1511.044	1	0.0	0.0	0	1.573
1233.895	0.553	1233.895	1233.895	500.0	1233.895	1	0.0	0.0	0	1.448
1297.667	0.412	1065.377	1034.336	200.0	1297.667	2	638.322	638.322	1	1.108
2041.674	0.539	2041.674	2041.674	910.748	2041.674	2	0.0	0.0	0	1.453
1195.345	0.587	1055.848	1037.815	640.0	1195.345	2	393.968	393.968	1	1.382
1203.144	0.369	1038.375	1038.375	340.0	1203.144	2	224.989	224.989	1	1.232
1139.75	0.595	1043.691	1043.691	300.0	1139.75	2	349.478	349.478	1	1.191
1713.635	0.367	1713.635	1713.635	640.0	1713.635	1	0.0	0.0	0	1.411
1143.156	0.59	1042.547	1042.547	300.0	1143.156	2	351.293	351.293	1	1.189
1198.572	1.109	1198.572	1198.572	560.0	1198.572	1	0.0	0.0	0	1.518
629.574	2.191	1036.25	1036.25	1062.766	893.883	2	0.0	0.0	0	2.005
1278.646	0.543	1114.11	1033.637	320.0	1278.646	2	734.422	734.422	1	1.162
1235.818	0.563	1083.861	1034.947	680.0	1235.818	2	583.492	583.492	1	1.373
1667.845	0.548	1667.845	1667.845	880.0	1667.845	1	0.0	0.0	0	1.578
616.015	2.07	1048.037	1048.037	288.481	903.895	2	0.0	0.0	0	1.251
1256.484	1.115	1256.484	1256.484	460.0	1256.484	1	0.0	0.0	0	1.408
2036.542	0.363	2036.542	2036.542	820.0	2036.542	1	0.0	0.0	0	1.439
613.164	1.96	1035.809	1035.809	542.177	932.619	2	0.0	0.0	0	1.424
1394.08	0.521	1205.357	1040.347	520.0	1394.08	2	1004.671	1004.671	1	1.23
1173.55	0.569	1032.533	1032.533	200.0	1173.55	2	467.392	467.392	1	1.117
626.662	1.907	1051.447	1051.447	320.0	972.24	2	142.313	142.313	1	1.231
1560.659	1.129	1560.659	1560.659	880.0	1560.659	1	0.0	0.0	0	1.637
1460.432	0.392	1183.154	1034.024	560.0	1460.432	2	1018.231	1018.231	1	1.252
2009.503	0.215	2009.503	2009.503	740.0	2009.503	1	0.0	0.0	0	1.396
1053.366	0.879	1053.366	1034.703	820.0	1053.366	2	373.968	373.968	1	1.49
1056.627	0.638	1033.205	1033.205	520.0	1056.627	2	95.873	95.873	1	1.389
2160.098	0.358	2160.098	2160.098	340.0	2160.098	1	0.0	0.0	0	1.169
2034.414	0.272	2034.414	2034.414	900.0	2034.414	1	0.0	0.0	0	1.481
1278.506	0.444	1069.26	1035.422	960.0	1278.506	2	453.968	453.968	1	1.573
1150.285	0.604	1023.689	1023.689	960.0	1150.285	2	336.463	336.463	1	1.617
1824.463	0.379	1824.463	1824.463	1220.0	1824.463	1	0.0	0.0	0	1.761
891.24	1.033	1029.554	1029.554	601.497	891.24	2	0.0	0.0	0	1.528
643.854	2.205	1053.126	1053.126	1031.156	911.064	2	0.0	0.0	0	1.965
1832.429	0.547	1832.429	1832.429	780.0	1832.429	1	0.0	0.0	0	1.466
644.035	2.046	1029.834	1029.834	940.0	951.881	2	11.383	11.383	1	1.763
1320.79	0.528	1144.645	1035.431	240.0	1320.79	2	893.741	893.741	1	1.114
1344.521	0.415	1106.425	1059.92	240.0	1344.521	2	664.762	664.762	1	1.126
2511.222	0.244	2023.876	2023.876	240.0	2511.222	2	1005.079	1005.079	1	1.075
1262.446	0.54	1098.879	1032.427	160.0	1262.446	2	722.812	722.812	1	1.082
1844.714	0.27	1844.714	1844.714	600.0	1844.714	1	0.0	0.0	0	1.351
1902.217	0.205	1375.492	1033.551	340.0	1902.217	2	1729.66	1729.66	1	1.115
1982.585	0.177	1407.755	1039.047	140.0	1982.585	2	1725.76	1725.76	1	1.046
1990.24	0.216	1990.24	1990.24	760.0	1990.24	1	0.0	0.0	0	1.412
1419.778	0.333	1128.839	1032.574	660.0	1419.778	2	679.592	679.592	1	1.34
1599.595	0.315	1251.187	1045.463	800.0	1599.595	2	1062.721	1062.721	1	1.344
2160.923	0.153	1497.078	1038.405	260.0	2160.923	2	2194.059	2194.059	1	1.076
2118.033	0.154	1469.991	1030.42	260.0	2118.033	2	2112.789	2112.789	1	1.078
2084.194	0.128	1435.734	1035.633	220.0	2084.194	2	1910.249	1910.249	1	1.069
911.588	1.076	1042.361	1042.361	1056.327	911.588	2	0.0	0.0	0	1.957
3010.852	0.072	1934.832	1038.669	840.0	3010.852	2	3522.086	3522.086	1	1.173
1449.589	1.114	1449.589	1449.589	820.0	1449.589	1	0.0	0.0	0	1.63
1683.985	0.248	1260.1	1033.495	160.0	1683.985	2	1203.311	1203.311	1	1.063
2003.673	0.403	2019.713	2019.713	593.379	2003.673	2	0.0	0.0	0	1.269
1993.62	0.5	2031.267	2031.267	640.0	1993.62	2	36.281	36.281	1	1.281
2019.096	0.36	2019.096	2019.096	1282.358	2019.096	2	0.0	0.0	0	1.642
2105.314	0.22	2105.314	2105.314	940.0	2105.314	1	0.0	0.0	0	1.491
2347.663	0.122	1582.839	1038.317	220.0	2347.663	2	2519.138	2519.138	1	1.059
3033.716	0.142	2192.899	2021.809	600.0	3033.716	2	1930.658	1930.658	1	1.146
2343.346	0.123	1583.271	1034.295	500.0	2343.346	2	2455.918	2455.918	1	1.135
2569.922	0.121	1719.606	1031.966	700.0	2569.922	2	2937.098	2937.098	1	1.168
1115.713	0.628	1036.232	1036.232	920.0	1115.713	2	220.363	220.363	1	1.639
1618.883	0.357	1618.883	1618.883	360.0	1618.883	1	0.0	0.0	0	1.238
2166.625	0.152	1495.734	1027.908	260.0	2166.625	2	2230.295	2230.295	1	1.075
1850.81	0.181	1326.048	1034.998	320.0	1850.81	2	1578.73	1578.73	1	1.114
2000.605	0.345	2015.781	2015.781	757.868	2000.605	2	0.0	0.0	0	1.361
1031.169	0.846	1034.96	1034.96	240.0	1031.169	2	490.612	490.612	1	1.139
1733.75	0.362	1372.299	1039.199	460.0	1733.75	2	1671.61	1671.61	1	1.159
1816.579	0.148	1291.663	1035.036	540.0	1816.579	2	1364.58	1364.58	1	1.206
612.302	1.909	1041.834	1041.834	220.0	949.172	2	27.483	27.483	1	1.163
1822.799	0.28	1822.799	1822.799	1120.0	1822.799	1	0.0	0.0	0	1.689
1866.828	0.206	1354.616	1044.088	220.0	1866.828	2	1548.39	1548.39	1	1.077
3003.322	0.091	1938.365	1051.895	140.0	3003.322	2	3729.796	3729.796	1	1.028
3555.009	0.098	2460.612	2030.52	140.0	3555.009	2	2851.066	2851.066	1	1.028
1583.565	0.309	1229.932	1037.029	500.0	1583.565	2	1137.551	1137.551	1	1.212
1539.79	0.33	1220.987	1096.124	500.0	1539.79	2	885.351	885.351	1	1.235
1454.178	0.397	1182.704	1050.996	260.0	1454.178	2	931.791	931.791	1	1.12
1400.281	0.423	1157.832	1056.036	280.0	1400.281	2	659.592	659.592	1	1.144
1399.285	0.401	1140.872	1040.53	240.0	1399.285	2	827.302	827.302	1	1.116
2042.108	0.363	2028.32	2028.32	867.528	2042.108	2	0.0	0.0	0	1.427
873.902	0.57	873.902	873.902	260.0	873.902	1	0.0	0.0	0	1.339
1059.733	0.858	1059.733	1041.218	260.0	1059.733	2	502.222	502.222	1	1.149
1928.017	0.568	1928.017	1928.017	1200.0	1928.017	1	0.0	0.0	0	1.708
1035.443	0.775	1035.443	1035.443	-115.873	1035.443	1	0.0	0.0	0	0.913
1056.799	0.858	1056.799	1056.799	-11.383	1056.799	1	0.0	0.0	0	0.991
1038.828	2.244	1038.828	1038.828	869.206	1038.828	2	0.0	0.0	0	1.86
1040.425	2.262	1040.425	1040.425	1097.596	1040.425	2	0.0	0.0	0	2.074
949.958	1.105	949.958	949.958	280.0	949.958	1	0.0	0.0	0	1.326
1130.221	1.216	1130.221	1130.221	1140.0	1130.221	1	0.0	0.0	0	2.226
1289.82	1.12	1289.82	1289.82	440.0	1289.82	1	0.0	0.0	0	1.382
624.251	2.119	1051.435	1051.435	464.717	903.072	2	0.0	0.0	0	1.417
1051.472	0.83	1051.472	1051.472	-46.213	1051.472	1	0.0	0.0	0	0.964
1410.202	1.104	1410.202	1410.202	480.0	1410.202	1	0.0	0.0	0	1.376
1397.872	1.157	1397.872	1397.872	920.0	1397.872	1	0.0	0.0	0	1.761
612.099	2.013	1047.503	1047.503	131.837	914.14	2	0.0	0.0	0	1.109
954.576	0.984	1057.969	1057.969	280.0	954.576	2	61.043	61.043	1	1.215
1668.715	0.268	1668.715	1668.715	300.0	1668.715	1	0.0	0.0	0	1.193
2387.86	0.258	2043.264	2043.264	480.0	2387.86	2	648.39	648.39	1	1.167
3097.051	0.094	2032.095	1050.962	1280.0	3097.051	2	3709.796	3709.796	1	1.258
3438.588	0.102	2424.687	2034.62	1240.0	3438.588	2	2459.546	2459.546	1	1.265
1114.111	1.169	1114.111	1114.111	1120.0	1114.111	1	0.0	0.0	0	2.176
2042.809	0.725	2042.809	2042.809	480.408	2042.809	2	0.0	0.0	0	1.248
2153.197	0.323	2035.908	2035.908	560.0	2153.197	2	267.211	267.211	1	1.231
1683.587	0.305	1302.09	1039.624	780.0	1683.587	2	1263.311	1263.311	1	1.307
1795.713	0.541	1795.713	1795.713	580.0	1795.713	1	0.0	0.0	0	1.349
1184.241	1.537	2287.37	2032.718	520.0	2287.37	2	2172.517	2172.517	1	1.118
1966.675	0.503	2032.883	2032.883	250.159	1966.675	2	0.0	0.0	0	1.112
4041.079	0.12	4041.079	4041.079	1180.0	4041.079	1	0.0	0.0	0	1.315
868.869	1.133	868.869	868.869	540.0	868.869	1	0.0	0.0	0	1.704
1325.772	1.097	1325.772	1325.772	440.0	1325.772	1	0.0	0.0	0	1.364
1087.159	1.114	1087.159	1087.159	200.0	1087.159	1	0.0	0.0	0	1.205
1071.56	1.125	1071.56	1071.56	700.0	1071.56	1	0.0	0.0	0	1.735
1038.578	2.267	1038.578	1038.578	1109.206	1038.578	2	0.0	0.0	0	2.097
1318.988	1.102	1318.988	1318.988	500.0	1318.988	1	0.0	0.0	0	1.418
936.109	0.983	1046.654	1046.654	262.177	936.109	2	0.0	0.0	0	1.205
643.11	2.217	1034.005	1034.005	862.766	907.419	2	0.0	0.0	0	1.816
1331.342	1.102	1331.342	1331.342	400.0	1331.342	1	0.0	0.0	0	1.331
624.847	2.055	1040.678	1040.678	235.057	921.083	2	0.0	0.0	0	1.198
644.642	2.12	1036.677	1036.677	748.481	932.522	2	0.0	0.0	0	1.65
662.066	2.187	1036.656	1036.656	1044.717	940.886	2	0.0	0.0	0	1.937
625.266	1.979	1050.895	1050.895	200.0	944.722	2	37.823	37.823	1	1.157
596.221	2.116	1030.216	1030.216	371.156	863.432	2	0.0	0.0	0	1.347
